,SHIP_ID,SHIPTYPE,SPEED,LON,LAT,COURSE,TIMESTAMP,DEPARTURE_PORT_NAME,ARRIVAL_CALC,ARRIVAL_PORT_CALC
2822,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.5,26.22516,38.36316,208,530.0,475,686.0,760
2823,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.3,26.223190000000002,38.36027,207,532.0,475,684.0,760
2824,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.4,26.22087,38.35709,209,535.0,475,681.0,760
2825,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.3,26.21844,38.35357,209,537.0,475,679.0,760
2826,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.3,26.214920000000003,38.34865,210,541.0,475,675.0,760
2827,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.3,26.21198,38.3448,211,544.0,475,672.0,760
2828,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.3,26.2088,38.34033,211,548.0,475,668.0,760
2829,0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5.351017,35.924490000000006,182,548.0,370,296.0,664
2830,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.3,26.20683,38.337720000000004,209,550.0,475,666.0,760
2831,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.3,26.20455,38.3345,211,552.0,475,664.0,760
2832,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.4,26.20156,38.33036,210,555.0,475,661.0,760
2833,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.4,26.19935,38.32755,212,558.0,475,658.0,760
2834,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.5,26.1973,38.32472,208,560.0,475,656.0,760
2835,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.5,26.19481,38.32117,213,562.0,475,654.0,760
2836,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.5,26.191879999999998,38.31743,211,565.0,475,651.0,760
2837,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.6,26.18855,38.31285,208,569.0,475,647.0,760
2838,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.5,26.18616,38.309490000000004,206,571.0,475,645.0,760
2839,0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5.350968,35.92467,52,572.0,370,272.0,664
2840,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.4,26.183139999999998,38.30512,206,574.0,475,642.0,760
2841,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.3,26.180529999999997,38.30118,205,577.0,475,639.0,760
2842,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.3,26.17856,38.29817,206,580.0,475,636.0,760
2843,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.3,26.17644,38.29488,204,582.0,475,634.0,760
2844,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.3,26.17434,38.29152,207,585.0,475,631.0,760
2845,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.5,26.17248,38.28861,206,587.0,475,629.0,760
2846,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.5,26.170289999999998,38.28523,207,589.0,475,627.0,760
2847,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.5,26.16836,38.28224,207,592.0,475,624.0,760
2848,0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.4,-5.351017,35.924659999999996,5,593.0,370,251.0,664
2849,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.6,26.16627,38.279,205,594.0,475,622.0,760
2850,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.7,26.16414,38.27539,204,597.0,475,619.0,760
2851,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.6,26.16159,38.27122,205,599.0,475,617.0,760
2852,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.6,26.158910000000002,38.26676,206,603.0,475,613.0,760
2853,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.8,26.15588,38.2617,203,606.0,475,610.0,760
2854,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.6,26.15312,38.25727,204,609.0,475,607.0,760
2855,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.8,26.150660000000002,38.25326,206,612.0,475,604.0,760
2856,0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.2,-5.350975,35.9247,215,614.0,370,230.0,664
2857,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.8,26.14751,38.248329999999996,207,616.0,475,600.0,760
2858,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.7,26.145529999999997,38.245309999999996,206,618.0,475,598.0,760
2859,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.7,26.14386,38.24265,205,620.0,475,596.0,760
2860,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.7,26.14174,38.2394,207,622.0,475,594.0,760
2861,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.7,26.139870000000002,38.236270000000005,205,624.0,475,592.0,760
2862,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.8,26.13704,38.23174,204,627.0,475,589.0,760
2863,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.6,26.13334,38.225590000000004,206,632.0,475,584.0,760
2864,0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.4,-5.351026999999999,35.92467,9,635.0,370,209.0,664
2865,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.8,26.130589999999998,38.220909999999996,206,635.0,475,581.0,760
2866,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.8,26.12869,38.21781,206,637.0,475,579.0,760
2867,0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.5,-5.350976,35.92465,206,638.0,370,206.0,664
2868,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.9,26.12714,38.21518,204,639.0,475,577.0,760
2869,0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.3,-5.350992,35.92455,4,641.0,370,203.0,664
2870,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.8,26.124270000000003,38.21029,206,642.0,475,574.0,760
2871,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.8,26.12182,38.2062,206,645.0,475,571.0,760
2872,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.7,26.119870000000002,38.20308,204,647.0,475,569.0,760
2873,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.7,26.11701,38.19827,204,650.0,475,566.0,760
2874,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.8,26.11512,38.19511,205,653.0,475,563.0,760
2875,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.7,26.113310000000002,38.192190000000004,203,655.0,475,561.0,760
2876,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.8,26.110689999999998,38.1878,204,658.0,475,558.0,760
2877,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.8,26.10896,38.184870000000004,207,660.0,475,556.0,760
2878,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.8,26.10716,38.181979999999996,205,662.0,475,554.0,760
2879,0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.4,-5.351067,35.92456,345,662.0,370,182.0,664
2880,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.7,26.10566,38.17906,207,664.0,475,552.0,760
2881,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.8,26.10364,38.17622,202,666.0,475,550.0,760
2882,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.8,26.101570000000002,38.172509999999996,205,668.0,475,548.0,760
2883,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.0,26.09892,38.16809,204,671.0,475,545.0,760
2884,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.0,26.09587,38.16275,203,675.0,475,541.0,760
2885,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.2,26.0941,38.15936,203,677.0,475,539.0,760
2886,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.1,26.09153,38.15515,203,680.0,475,536.0,760
2887,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.3,26.0892,38.15122,205,682.0,475,534.0,760
2888,0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.4,-5.351018,35.924609999999994,355,683.0,370,161.0,664
2889,0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.4,-5.351018,35.924609999999994,355,683.0,370,161.0,664
2890,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.3,26.08716,38.14779,205,684.0,475,532.0,760
2891,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.4,26.08481,38.14371,204,687.0,475,529.0,760
2892,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.4,26.08141,38.13816,206,690.0,475,526.0,760
2893,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.4,26.078329999999998,38.13277,205,693.0,475,523.0,760
2894,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.6,26.07561,38.12809,204,696.0,475,520.0,760
2895,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.6,26.06908,38.1171,206,703.0,475,513.0,760
2896,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.5,26.06566,38.11161,209,706.0,475,510.0,760
2897,0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5.350922,35.92477,237,707.0,370,137.0,664
2898,0x53db510aa28a47bfb4cb60461756f09bbe9d6878,32,0.0,14.5449,35.83706,0,708.0,605,279.0,765
2899,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.7,26.05264,38.090270000000004,203,719.0,475,497.0,760
2900,0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.5,-5.35099,35.92458,15,725.0,370,119.0,664
2901,0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.7,-5.35101,35.92452,188,728.0,370,116.0,664
2902,0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.6,-5.351058,35.924409999999995,15,731.0,370,113.0,664
2903,0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.2,-5.351148,35.92427,200,737.0,370,107.0,664
2904,0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.3,-5.350953,35.92477,16,758.0,370,86.0,664
2905,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.0,26.00743,38.008340000000004,211,769.0,475,447.0,760
2906,0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.3,-5.351042,35.924479999999996,206,779.0,370,65.0,664
2907,0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.5,-5.3510029999999995,35.92455,358,782.0,370,62.0,664
2908,0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.4,-5.35095,35.924620000000004,188,785.0,370,59.0,664
2909,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.7,25.997239999999998,37.97971,187,788.0,475,428.0,760
2910,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.8,25.99604,37.97162,187,793.0,475,423.0,760
2911,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.8,25.9951,37.96544,187,797.0,475,419.0,760
2912,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,5.8,25.994310000000002,37.96099,189,799.0,475,417.0,760
2913,0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.2,-5.351161,35.92454,222,806.0,370,38.0,664
2914,0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5.351058,35.9251,243,827.0,370,17.0,664
2915,0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5.351068,35.9246,260,848.0,370,1436.0,664
2916,0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.0,-5.351037,35.924640000000004,195,869.0,370,1415.0,664
2917,0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.3,-5.351051999999999,35.92459,186,890.0,370,1394.0,664
2918,0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5.351063,35.924620000000004,157,914.0,370,1370.0,664
2919,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.7,25.96237,37.727579999999996,181,934.0,475,282.0,760
2920,0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5.351067,35.92471,174,935.0,370,1349.0,664
2921,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.7,25.96198,37.704440000000005,179,946.0,475,270.0,760
2922,0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5.351043,35.92465,194,956.0,370,1328.0,664
2923,0xc35c9ebbf48cbb5857a868ce441824d0b2ff783a,99,0.1,14.514660000000001,35.88837,142,960.0,765,314.0,605
2924,0xc35c9ebbf48cbb5857a868ce441824d0b2ff783a,99,1.9,14.514270000000002,35.88845,207,963.0,765,311.0,605
2925,0xc35c9ebbf48cbb5857a868ce441824d0b2ff783a,99,3.2,14.513060000000001,35.88909,128,966.0,765,308.0,605
2926,0xc35c9ebbf48cbb5857a868ce441824d0b2ff783a,99,0.1,14.51465,35.88834,101,968.0,765,306.0,605
2927,0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.0,-5.351087000000001,35.92453,25,977.0,370,1307.0,664
2928,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.3,25.95563,37.64232,184,981.0,475,235.0,760
2929,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.2,25.952370000000002,37.62285,189,992.0,475,224.0,760
2930,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.4,25.95169,37.61885,191,994.0,475,222.0,760
2931,0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5.351095,35.92463,55,998.0,370,1286.0,664
2932,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.3,25.9501,37.611,189,999.0,475,217.0,760
2933,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.0,25.94904,37.60579,198,1002.0,475,214.0,760
2934,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.2,25.948,37.60153,186,1004.0,475,212.0,760
2935,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.3,25.94517,37.58866,183,1012.0,475,204.0,760
2936,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.1,25.94418,37.58408,190,1014.0,475,202.0,760
2937,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.1,25.943179999999998,37.57977,190,1017.0,475,199.0,760
2938,0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.0,-5.351102,35.9245,201,1019.0,370,1265.0,664
2939,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.1,25.94194,37.57464,193,1020.0,475,196.0,760
2940,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.2,25.94107,37.57067,196,1022.0,475,194.0,760
2941,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.1,25.9392,37.56297,190,1027.0,475,189.0,760
2942,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.2,25.93785,37.556740000000005,188,1030.0,475,186.0,760
2943,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.3,25.935779999999998,37.54179,189,1039.0,475,177.0,760
2944,0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5.351108999999999,35.92453,177,1040.0,370,1244.0,664
2945,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.2,25.935270000000003,37.53745,192,1041.0,475,175.0,760
2946,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.3,25.934620000000002,37.53079,190,1045.0,475,171.0,760
2947,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.4,25.93394,37.523579999999995,177,1049.0,475,167.0,760
2948,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.4,25.9335,37.51802,179,1053.0,475,163.0,760
2949,0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5.351045,35.92457,22,1061.0,370,1223.0,664
2950,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.4,25.93226,37.5022,182,1062.0,475,154.0,760
2951,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.5,25.93386,37.494040000000005,169,1066.0,475,150.0,760
2952,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.3,25.93595,37.48565,178,1071.0,475,145.0,760
2953,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.4,25.937160000000002,37.4814,175,1074.0,475,142.0,760
2954,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.4,25.93905,37.47441,158,1078.0,475,138.0,760
2955,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.4,25.94051,37.46914,171,1081.0,475,135.0,760
2956,0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.2,-5.351025,35.92451,12,1082.0,370,1202.0,664
2957,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.5,25.94179,37.46441,167,1083.0,475,133.0,760
2958,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.4,25.94311,37.45971,166,1086.0,475,130.0,760
2959,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.5,25.9456,37.45026,172,1091.0,475,125.0,760
2960,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.6,25.947029999999998,37.445009999999996,166,1094.0,475,122.0,760
2961,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.5,25.948420000000002,37.43962,166,1097.0,475,119.0,760
2962,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.5,25.94954,37.435159999999996,167,1100.0,475,116.0,760
2963,0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5.351072,35.92447,188,1103.0,370,1181.0,664
2964,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.6,25.95123,37.42892,170,1103.0,475,113.0,760
2965,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.6,25.95306,37.42175,167,1107.0,475,109.0,760
2966,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.7,25.95423,37.41746,171,1110.0,475,106.0,760
2967,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,7.1,25.9569,37.40712,176,1115.0,475,101.0,760
2968,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.8,25.95814,37.40209,169,1118.0,475,98.0,760
2969,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.7,25.959020000000002,37.39839,172,1120.0,475,96.0,760
2970,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.9,25.96015,37.3944,164,1122.0,475,94.0,760
2971,0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.3,-5.351131,35.92443,208,1124.0,370,1160.0,664
2972,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.9,25.961679999999998,37.38851,166,1125.0,475,91.0,760
2973,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.8,25.96309,37.38296,169,1128.0,475,88.0,760
2974,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.4,25.96508,37.376329999999996,172,1132.0,475,84.0,760
2975,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.7,25.96625,37.37281,166,1134.0,475,82.0,760
2976,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.6,25.967270000000003,37.36927,166,1136.0,475,80.0,760
2977,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.9,25.96837,37.36568,169,1138.0,475,78.0,760
2978,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.7,25.96963,37.36149,167,1140.0,475,76.0,760
2979,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.5,25.9719,37.3543,165,1144.0,475,72.0,760
2980,0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5.35112,35.9245,290,1145.0,370,1139.0,664
2981,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.6,25.97346,37.34957,169,1147.0,475,69.0,760
2982,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.5,25.97471,37.34612,164,1149.0,475,67.0,760
2983,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.4,25.97609,37.34209,166,1151.0,475,65.0,760
2984,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.5,25.9782,37.33704,161,1154.0,475,62.0,760
2985,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.4,25.98011,37.33311,160,1157.0,475,59.0,760
2986,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.4,25.981920000000002,37.32925,155,1159.0,475,57.0,760
2987,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.4,25.98392,37.325359999999996,158,1161.0,475,55.0,760
2988,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.4,25.985789999999998,37.32147,154,1164.0,475,52.0,760
2989,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.5,25.987460000000002,37.31807,161,1166.0,475,50.0,760
2990,0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.8,-5.3511,35.92471,358,1166.0,370,1118.0,664
2991,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.7,25.989060000000002,37.314609999999995,156,1168.0,475,48.0,760
2992,0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.4,-5.35107,35.925259999999994,355,1169.0,370,1115.0,664
2993,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.6,25.99062,37.31119,159,1170.0,475,46.0,760
2994,0x6d6794f3186f584637721a1e1789fd2e71c28195,83,1.0,-5.350958,35.92505,163,1172.0,370,1112.0,664
2995,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.5,25.99321,37.30523,160,1173.0,475,43.0,760
2996,0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.3,-5.351102,35.92443,214,1175.0,370,1109.0,664
2997,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.5,25.9953,37.29999,159,1176.0,475,40.0,760
2998,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.5,25.99704,37.29569,162,1179.0,475,37.0,760
2999,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.4,25.9983,37.29222,169,1181.0,475,35.0,760
3000,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.5,25.99956,37.28869,159,1183.0,475,33.0,760
3001,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.6,26.00086,37.28521,163,1185.0,475,31.0,760
3002,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.5,26.00231,37.28118,164,1187.0,475,29.0,760
3003,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.6,26.00422,37.27587,165,1190.0,475,26.0,760
3004,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.5,26.00518,37.27298,164,1192.0,475,24.0,760
3005,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.5,26.00627,37.269490000000005,162,1194.0,475,22.0,760
3006,0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5.351141,35.92447,342,1196.0,370,1088.0,664
3007,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.5,26.00791,37.26481,160,1196.0,475,20.0,760
3008,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.5,26.00955,37.26024,166,1199.0,475,17.0,760
3009,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.6,26.010939999999998,37.25609,163,1201.0,475,15.0,760
3010,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.6,26.012710000000002,37.25088,163,1204.0,475,12.0,760
3011,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.4,26.01449,37.24528,165,1208.0,475,8.0,760
3012,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.5,26.01594,37.240970000000004,165,1210.0,475,6.0,760
3013,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.5,26.01718,37.23689,166,1212.0,475,4.0,760
3014,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.5,26.01838,37.23279,170,1215.0,475,1.0,760
3015,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.5,26.01949,37.22927,165,1217.0,475,1439.0,760
3016,0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.0,-5.35111,35.92451,149,1217.0,370,1067.0,664
3017,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.5,26.02048,37.22571,168,1219.0,475,1437.0,760
3018,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.6,26.021710000000002,37.22163,165,1221.0,475,1435.0,760
3019,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.7,26.02298,37.21741,167,1223.0,475,1433.0,760
3020,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.7,26.024160000000002,37.213190000000004,163,1226.0,475,1430.0,760
3021,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.7,26.02532,37.20926,165,1228.0,475,1428.0,760
3022,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.7,26.02642,37.20535,168,1230.0,475,1426.0,760
3023,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.7,26.02733,37.20171,168,1232.0,475,1424.0,760
3024,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.6,26.02841,37.19809,168,1234.0,475,1422.0,760
3025,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.6,26.02944,37.19449,168,1236.0,475,1420.0,760
3026,0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5.35109,35.92455,109,1238.0,370,1046.0,664
3027,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.4,26.03054,37.1907,170,1238.0,475,1418.0,760
3028,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.7,26.03204,37.18509,170,1241.0,475,1415.0,760
3029,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.5,26.0334,37.1797,166,1244.0,475,1412.0,760
3030,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.7,26.03496,37.17406,167,1247.0,475,1409.0,760
3031,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.7,26.03647,37.16771,168,1251.0,475,1405.0,760
3032,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.6,26.03762,37.16343,167,1253.0,475,1403.0,760
3033,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.5,26.03904,37.157379999999996,166,1257.0,475,1399.0,760
3034,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.1,26.0403,37.15331,175,1259.0,475,1397.0,760
3035,0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5.3510349999999995,35.9247,183,1259.0,370,1025.0,664
3036,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.4,26.0412,37.149770000000004,170,1261.0,475,1395.0,760
3037,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.4,26.04222,37.14626,170,1263.0,475,1393.0,760
3038,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.3,26.04341,37.14219,165,1265.0,475,1391.0,760
3039,0xf85dcd36be27e20d5b986e3e62529e04d9b11714,70,6.2,26.044710000000002,37.13803,163,1268.0,475,1388.0,760
